id,description,hierarchy_levels,type
KS127KK74W6XD5RF0ZX4,Parenteral Nutrition,"[['14.0', '14.0.333.0']]",skill
KS127KL63HHT2F1QZF1B,Pareto Analysis,"[['3.0', '3.0.129.0']]",skill
KS127KL749ZDJP22C7S0,Pareto Chart,"[['3.0', '3.0.121.0']]",skill
KS127KL757Y8ZF12JSD1,Pareto Principle,,skill
KS127KN6RP3GVXD9X48J,Parkerizing,,skill
KS124L964SGKF8RJT9GL,Parking Brakes,,skill
KS127KP5Z5WDTBH2D3XR,Parking Sensors,,skill
BGSEE25B9DCA85CCBC08,Parkinson's Disease,"[['14.0', '14.0.331.0']]",skill
KS127KP75MMVGHGLTD4P,Parliamentary Laws,,skill
KS127KQ6JJF4VQZSLF17,Parliamentary Procedures,"[['19.0', '19.0.511.0']]",skill
KSBSAGIF688Z9LBEA21V,Parse.com,,skill
KSHCSTQGCQCG0MEVCXRR,Parsec,,skill
KS7UQ2K6Y1P70J7P8AQZ,Parseint,,skill
KS127KQ727M5XCWTVS10,Parser Generators,,skill
KS127KQ6LD33VJ6MC8F9,Parsing,"[['17.0', '17.0.363.0']]",skill
ES3823835DA6DBE37E6D,Part-of-Speech Tagging,"[['3.0', '3.0.126.0']]",skill
KS127KR6MK1B03G4NT0L,Parted Magic,,skill
KS127KS6670V0QDV0BBD,Partial Differential Equation,"[['3.0', '3.0.125.0']]",skill
KS127KS67NNL0P4QYNVJ,Partial Discharge,"[['11.0', '11.0.220.0']]",skill
KS127ND6JY28830T2LSY,Partial Element Equivalent Circuits,,skill
KS120LW7820DN2JYBDYX,Partial Thromboplastin Time,"[['14.0', '14.0.309.0']]",skill
KSWXZJTAFMOBWT8915F2,Partial Views,"[['17.0', '17.0.491.0']]",skill
KS127Y26MVSHY4DJC1JD,Partially Observable Markov Decision Process,,skill
KS127KS6GLPHYDRLMMWM,Participant Observation,"[['30.0', '30.0.626.0']]",skill
KS127KW5XYHQSL9PBZD9,Particle Filter,"[['3.0', '3.0.129.0']]",skill
KS127KW6124TY4ZL1BMS,Particle Physics Experiments,"[['30.0', '30.0.624.0']]",skill
KS127KW6X93DNGF5TRF0,Particle Size Analysis,"[['30.0', '30.0.617.0']]",skill
KS127KW710SLX7YKWK5Q,Particle Swarm Optimization,,skill
KS127KV6TLRT7GCGHLYP,Particle Systems,"[['7.0', '7.0.170.0']]",skill
KS127VJ6F2XG689KSL5G,Particle-Induced X-Ray Emission,,skill
KS127HW5W7PNFVFD6J78,Particle-Particle-Particle Mesh (P3M),,skill
KS124GT76STX11YQTXGR,Particle-Size Distribution,"[['30.0', '30.0.617.0']]",skill
KS127KX6B3W8FJYNDQ5Q,Particulates,,skill
KS122066Y9B60642X2V1,Partition Coefficient,,skill
KS127N55VKWKB4LZ3644,Partitioned Data Set Extended,,skill
KS127KZ5W9RPJ5BVCDK8,Partitionmagic,,skill
KS127L06TNB40SNGYF67,Partner Dance,,skill
KS127L06ZGYKW2BYFVWD,Partner Development,"[['5.0', '5.0.155.0']]",skill
KS127L06ZMJ6CPPS4G47,Partner Relationship Management,"[['5.0', '5.0.155.0']]",skill
KS127L071Y61BW2PDPJV,PartnerNet,,skill
KS127L169BJD00FTCJNT,Partnership Accounting,"[['13.0', '13.0.285.0']]",skill
KS127L179KMGBTZ2MFLD,Partnership Act,"[['19.0', '19.0.511.0']]",skill
KS127L265PWDSWM9PV98,Partnership Tax,"[['13.0', '13.0.287.0']]",skill
KS126F6688TG2DBKKW39,Parts Cleaning,"[['20.0', '20.0.515.0']]",skill
KS127L26RVL3HBTQXFC4,Parts Locator,,skill
KS127L275MQWFP42VT6C,Parts Manufacturer Approval,"[['28.0', '28.0.591.0']]",skill
KS127L36JSLG75TBM5M4,Parts Washer,,skill
KS127L46GZ8T5BS3HW0J,Pascal (Programming Language),"[['17.0', '17.0.456.0']]",skill
KS127L46LDS85Z7DDXNJ,Pashto Language,"[['23.0', '23.0.498.0']]",skill
ESDF678F7EF5789EE157,Pass-Through Entity Taxation,"[['13.0', '13.0.287.0']]",skill
KS127L570WPTNBCRWQR1,Passband,,skill
KSBJVCR21NOHEYARSG7T,Passbook,"[['29.0', '29.0.599.0']]",skill
KS127L66D98TKR20DTH6,Passenger Information,"[['32.0', '32.0.645.0']]",skill
BGS8588A64AF6C861BF0,Passenger Screening,"[['32.0', '32.0.646.0']]",skill
KS127L66QFT04NF9BD1D,Passenger Service,"[['32.0', '32.0.632.0']]",skill
KSH0SZT3W029WLLYXE9D,Passenger Transport,"[['32.0', '32.0.635.0']]",skill
BGSC0A170F96441F7053,Passive Exercise,"[['14.0', '14.0.342.0']]",skill
KS125526KSMC94LGVW9Z,Passive Infrared Sensor,,skill
KS1215N6SL764TFMM7V9,Passive Optical Networks,"[['17.0', '17.0.483.0']]",skill
KS127L677PMJFR1CTPD1,Passive Solar Building Design,"[['10.0', '10.0.207.0']]",skill
KS127L66VKF8RH8BMKD8,Passivity,"[['11.0', '11.0.217.0']]",skill
KSP721W9NT7ZL1PUQM6B,Passphrase,,skill
KSFM5TH260RI4CJ0N9NM,Passport.js,,skill
KS127L86M9RBXNW5PF7S,Password Cracking,"[['17.0', '17.0.392.0']]",skill
KSR6ZBYJH6FF77HXNLO0,Password Generator,,skill
KS127L875LJYJCD8WFJ1,Password Management,"[['17.0', '17.0.426.0']]",skill
KSDDCBWQ8T3CQ336V52E,Password Policy,"[['17.0', '17.0.426.0']]",skill
KS127L96HB788624CTL8,Password Safe,"[['17.0', '17.0.426.0']]",skill
KS127L96RTVQ2BGH5T8R,Password Synchronization,"[['17.0', '17.0.426.0']]",skill
BGSC88C6A16F42105C69,PastPerfect (Software),"[['9.0', '9.0.191.0']]",skill
KS127L970T29HQCQ9N8V,Pasteurization,"[['15.0', '15.0.351.0']]",skill
KS127LC684DWGWQJXFT3,Pastoral Psychology,"[['31.0', '31.0.630.0']]",skill
BGS46E609265CB78103F,Pat-Down Searches,"[['28.0', '28.0.592.0']]",skill
KS127LC70DYSLVT2WNKH,Patch Clamp,,skill
ES973CE9E546253BE181,Patch Management,"[['17.0', '17.0.481.0']]",skill
BGSFDB5DD37D40B8BA1B,Patch Panels,"[['17.0', '17.0.452.0']]",skill
KS127LD67B9DM20127FX,Patch Tests,"[['14.0', '14.0.309.0']]",skill
KS127LD6F4RD4HBLW068,Patchwork,"[['21.0', '21.0.540.0']]",skill
KS127LF6GXGFC2VQMXYV,Patent Applications,"[['19.0', '19.0.509.0']]",skill
ES5070A7DFF0C864837D,Patent Claims,"[['19.0', '19.0.509.0']]",skill
KS127LG5WF5PFJTB8BZ5,Patent Drawing,"[['11.0', '11.0.219.0']]",skill
BGS60AD7A29DD3726AEA,Patent Foramen Ovale,"[['14.0', '14.0.297.0']]",skill
KS127LH6588TSY3Q00X3,Patent Infringement,"[['19.0', '19.0.509.0']]",skill
KS127LH6KLT12PK9P2QJ,Patent Landscaping,,skill
KS127LJ5XH17PYNLGL4C,Patent Prosecution,"[['19.0', '19.0.509.0']]",skill
KS127LJ6LM7FFFZVNR2N,Patent Valuation,,skill
KS127LJ6LPDGRZD5TFPH,Patentable Subject Matter,"[['19.0', '19.0.509.0']]",skill
KS127LF67KVM0BHLK1CB,Patents,"[['19.0', '19.0.509.0']]",skill
KS7G30C78MFSYXVDWJY1,Path Analysis,"[['3.0', '3.0.129.0']]",skill
KS3UHDMXT0MT4XEAN6S7,Path Finding,"[['17.0', '17.0.363.0']]",skill
KS127LK6M0PX5NDMR5ZV,Path MTU Discovery (PMTUD),,skill
KS127LK6SDXW480BTRQ6,PathPing,,skill
KSOHETD57FUGOHXU01U5,Pathfinder,"[['17.0', '17.0.422.0']]",skill
KSJW9STTQ0PKVVBARXZV,Pathing,,skill
ES56BB8C9E6B96A4F8CF,Pathogenic Microbiology,,skill
BGSFD5F184DF07E474A3,Pathologic Findings,"[['14.0', '14.0.337.0']]",skill
ES1AE9E71D2D46DCACD7,Pathologists' Assistant (PA-ASCP),,skill
KS1248R6Y5W63Z1JDZCQ,Pathology,"[['14.0', '14.0.337.0']]",skill
ESA80A2A6ACF66B196A9,Pathology Informatics,"[['30.0', '30.0.612.0']]",skill
KS127LK6S8RBC0QWFJ6B,Pathophysiology,"[['14.0', '14.0.337.0']]",skill
ES3887D0EF43C2DFE14D,Patience,"[['26.0', '26.0.578.0']]",skill
KS127LL6KGZSLHZ52WGM,Patient Activation Measure,,skill
KS127LL6WXXF6DJW4XRS,Patient Administration Systems,"[['14.0', '14.0.314.0']]",skill
KS127LL6Y6KV7VXW07P8,Patient Advocacy,"[['14.0', '14.0.338.0']]",skill
ES3EF0AC27C63CC2CD8D,Patient Assistance,"[['14.0', '14.0.294.0']]",skill
ESA903772168D2ED8CC6,Patient Bathing,"[['14.0', '14.0.294.0']]",skill
ES675C387150839BFD4B,Patient Benefits,"[['14.0', '14.0.320.0']]",skill
KS127LM5XRKTM500J7DY,Patient Care Technician,,skill
BGS5364CF0892AE949FD,Patient Comfort,"[['14.0', '14.0.289.0']]",skill
ES4D4E6F071A0F7587F4,Patient Coordination,"[['14.0', '14.0.649.0']]",skill
KS127LN73NZYBTPTSGC1,Patient Data Management Systems,"[['14.0', '14.0.314.0']]",skill
KS123FJ6W71FVKV84TNP,Patient Diary,"[['30.0', '30.0.300.0']]",skill
KS7G3NT5Z4K797S9K48H,Patient Discharges,"[['14.0', '14.0.649.0']]",skill
KS127LN77V87V52LXM55,Patient Education And Counseling,"[['14.0', '14.0.338.0']]",skill
ESD4CF4AF48BF82697C8,Patient Evaluation,"[['14.0', '14.0.310.0']]",skill
ES52CE8AE38C928A6B4E,Patient Financial Assistance,"[['14.0', '14.0.338.0']]",skill
ESF2C5D269F58AE3BA49,Patient Flow,"[['14.0', '14.0.649.0']]",skill
KS127LN79JBR6XX9WKQ9,Patient Health Questionnaires,"[['14.0', '14.0.310.0']]",skill
KS7G2SZ6CR25N8FR26FN,Patient Hydration,"[['14.0', '14.0.289.0']]",skill
BGS8488A8172DE907D1A,Patient Immobilization,"[['14.0', '14.0.325.0']]",skill
ES753024CE1E3528F0EB,Patient Interviews,"[['14.0', '14.0.314.0']]",skill
KS127LP6QVGZXRSY6SRW,Patient Management Software,"[['14.0', '14.0.322.0']]",skill
ESA16D4A95CF6A5F4185,Patient Monitoring,"[['14.0', '14.0.289.0']]",skill
ES33AF0258B83EAF4573,Patient Monitoring Systems,"[['14.0', '14.0.322.0']]",skill
KSZ059AM3XKS33QV3SNH,Patient Needs Assessment,"[['14.0', '14.0.310.0']]",skill
BGS40E4B6DA67CACAA56,Patient Observation,"[['14.0', '14.0.309.0']]",skill
ES5CC55E947C36CB35CE,Patient Onboarding,"[['14.0', '14.0.649.0']]",skill
BGSD2FAAF9B8C2107E21,Patient Positioning,"[['14.0', '14.0.325.0']]",skill
ES1C7487AD1B6C91C127,Patient Preparation,"[['14.0', '14.0.325.0']]",skill
BGS82A6C7568B5DA3F91,Patient Progress Notes,"[['14.0', '14.0.314.0']]",skill
BGSFEFF9FBF665494BC9,Patient Reassurance,"[['14.0', '14.0.338.0']]",skill
BGS4DA7C1045F0A858B7,Patient Recall System,"[['14.0', '14.0.649.0']]",skill
BGS993712BF10917333D,Patient Referral,"[['14.0', '14.0.649.0']]",skill
KS127LT6CWQGNYWKXH5K,Patient Registration,"[['14.0', '14.0.649.0']]",skill
ES5E5A68D47827AFE4F0,Patient Rights,"[['14.0', '14.0.338.0']]",skill
KS124N46RMFSBQFLTM0L,Patient Safety,"[['14.0', '14.0.313.0']]",skill
KS12862687Z6LHGXJ2R1,Patient Self-Determination Act,,skill
BGSF8182DE094E5E42CD,Patient Shielding,"[['14.0', '14.0.323.0']]",skill
ES822AFC4A73978AAFB3,Patient Transfer,"[['14.0', '14.0.325.0']]",skill
ES8A5D19A6B2DAD8962D,Patient Transfer Equipment,"[['14.0', '14.0.322.0']]",skill
KS127LT726PTXGG5S98B,Patient Transport,"[['14.0', '14.0.325.0']]",skill
ES316C395BF4FE1A7F97,Patient Treatment,"[['14.0', '14.0.310.0']]",skill
KS127LN6JYQR0GV10FTS,Patient-Controlled Analgesia,"[['14.0', '14.0.289.0']]",skill
ESF0377B4EC11CF39F38,Patient/Family Education,"[['14.0', '14.0.338.0']]",skill
KS127LV67HCN9PQ947VQ,Patisserie,"[['15.0', '15.0.351.0']]",skill
KS127LV6HL6HPP1LZ33D,Patois,"[['23.0', '23.0.499.0']]",skill
ESEEEF75463B92EC3AFE,Patrol Functions,"[['19.0', '19.0.504.0']]",skill
KS127LW62SG0TTVKDYQJ,Patrolling,"[['28.0', '28.0.590.0']]",skill
KS127LX6P5CRK1CLQ21H,Pattern Casting,,skill
KS127LX5XF92XH21BX1W,Pattern Grading,"[['21.0', '21.0.532.0']]",skill
KS127LX6HSF17JKJQP74,Pattern Language,,skill
KS127LX759Q0BR1BYR7K,Pattern Making,"[['7.0', '7.0.176.0']]",skill
KS127LX709PL7N1BS5K4,Pattern Matching,"[['17.0', '17.0.363.0']]",skill
KSSJKH8SBI730C1PAGW3,Pattern Mining,,skill
KS127LW6D7WX0VCCSPVW,Pattern Recognition,"[['3.0', '3.0.118.0']]",skill
KS127M761S4LD5GYZQT8,Pavement Computer-Assisted Structural Engineering,,skill
KS127LY71BNGJC1MTM56,Pavement Engineering,"[['11.0', '11.0.240.0']]",skill
KS127LZ5XLMVCVQKR99B,Pavement Management,"[['4.0', '4.0.135.0']]",skill
ESF84795BA5730DAD115,Pavement Markings,"[['11.0', '11.0.240.0']]",skill
KS7G3RR6CN1JT5BSFL55,Pavers,"[['4.0', '4.0.144.0']]",skill
ESBE4D467630FE886087,Paving,"[['4.0', '4.0.144.0']]",skill
KS127LZ60D9NQ074RJP1,Pay Per Click,"[['22.0', '22.0.554.0']]",skill
KS127LZ6S6S9FNRL4HGZ,Pay Per Play,,skill
KS127M26JS71NPMD3TKH,PayXpert,,skill
BGSF6CFBC2EE959E87EA,Paychex,"[['16.0', '16.0.360.0']]",skill
ES78375C39F88E4B518F,Payer Marketing,"[['22.0', '22.0.552.0']]",skill
KS127M06MBNPD0T8NGYB,Payloads,,skill
KS127HX78QKMX5XHNH9X,Payment Application Best Practices (PABP),,skill
KS127MD73WL7RSVDW53X,Payment Card Industry (PCI) Data Security Standards,"[['19.0', '19.0.511.0']]",skill
KS127M06S0HXCWLR8CDJ,Payment Gateway,"[['13.0', '13.0.259.0']]",skill
BGS8108366A6E30CB06C,Payment Plan Agreements,"[['13.0', '13.0.279.0']]",skill
KS127M06S0L9QJBRQKQ8,Payment Processing,"[['6.0', '6.0.169.0']]",skill
KS127M25ZG1D5BF6K686,Payment Schedule,"[['13.0', '13.0.257.0']]",skill
KS127M261SN719FKWKFZ,Payment Service Provider,"[['13.0', '13.0.259.0']]",skill
KS123FK6M3CFP7VC1NDL,Payment Systems,"[['13.0', '13.0.259.0']]",skill
ESD2E93CCE94A3388381,Payments Industry,"[['6.0', '6.0.169.0']]",skill
KS7OM64E8XA84NSK2943,Paypal Sandbox,,skill
KSX55G5N7VK066FM9SVO,Payroll Administration,"[['16.0', '16.0.360.0']]",skill
ESAF5BE3FCC557506CDC,Payroll Compliance Practitioner,,skill
BGSF4861EC9A4C7D82DA,Payroll Computation,"[['16.0', '16.0.360.0']]",skill
KSCMLVFTXFOD58SVA5P0,Payroll Cost,"[['16.0', '16.0.360.0']]",skill
ES14F6682EA156E157FB,Payroll Disbursement,"[['16.0', '16.0.360.0']]",skill
KS5DB82LOCMOMCWGQWRJ,Payroll Liabilities,"[['16.0', '16.0.360.0']]",skill
KS76WM82SVBGRR81C0BJ,Payroll Practices,"[['16.0', '16.0.360.0']]",skill
ES44C38C0A5850449C4A,Payroll Processing,"[['16.0', '16.0.360.0']]",skill
BGS7425DB22489004277,Payroll Regulations,"[['16.0', '16.0.360.0']]",skill
BGS11665AC6BD06C5EBD,Payroll Reporting,"[['16.0', '16.0.360.0']]",skill
ES7FB7FB752C1DCB7CA6,Payroll Systems,"[['16.0', '16.0.360.0']]",skill
ES7710A36F8E93106613,Payroll Tax,"[['16.0', '16.0.360.0']]",skill
KS127M277F8VBXY1PSJ9,Pbxnsip,,skill
KS127M377NYMGF0SRJ29,PcAnywhere,"[['17.0', '17.0.482.0']]",skill
KS125TB68MBCX3DQT16C,Pcap,,skill
KSZJBNNEQNFRK2IVSFSO,Pchart,,skill
ES8E27DF8DBBFD3987FE,Peace And Conflict Studies,"[['8.0', '8.0.181.0']]",skill
ES70C1585082903F8BA4,Peace Officer Certification,,skill
ESB83834B05BEEB00C88,Peace Officer Standards And Training (POST) Certificate,,skill
ESE728B719CC6B775CD9,Peacebuilding,"[['31.0', '31.0.631.0']]",skill
KS127N66V0VDTLTT3B2W,Peak Expiratory Flow,"[['14.0', '14.0.345.0']]",skill
KS127N678R1GS7Q691DB,Peaking Power Plant,,skill
KS1286N6YX3PG97MFDFZ,Pearson Language Tests,,skill
KS127N86KZ59GVWRYV7R,Pebble (Watch),,skill
KS127NB6VPTVSF9N875L,Pedagogy,"[['9.0', '9.0.193.0']]",skill
BGSFB4F96D3185A47D04,Pedestrian Planning,"[['8.0', '8.0.182.0']]",skill
KS127NB743R4F2L2SS87,Pedestrian Safety,"[['28.0', '28.0.592.0']]",skill
KS127JC64RQTFKH7BCD9,Pediatric Advanced Life Support,"[['14.0', '14.0.340.0']]",skill
ES59DBCA478D863BC6DB,Pediatric Dentistry,"[['14.0', '14.0.301.0']]",skill
ESCC960C9EBF4F100C43,Pediatric Diseases And Disorders,"[['14.0', '14.0.340.0']]",skill
KS127NB7634S4XN057X7,Pediatric Emergency Medicine,"[['14.0', '14.0.304.0']]",skill
KS127NC630WXKFP8WJ40,Pediatric First Aid,"[['14.0', '14.0.307.0']]",skill
BGS1F7131466E106BFC9,Pediatric Home Health Care,"[['14.0', '14.0.294.0']]",skill
KS127JD65MV3BF0DZ2FD,Pediatric Intensive Care Unit,"[['14.0', '14.0.304.0']]",skill
KS121VR67KLL1SVYZ8VF,Pediatric Nursing,"[['14.0', '14.0.289.0']]",skill
KS127NC75J9F6CVVRKNW,Pediatric Oncology,"[['14.0', '14.0.335.0']]",skill
KS127ND67C5406QWVV3K,Pediatric Radiology,"[['14.0', '14.0.323.0']]",skill
KS127JD6BCTM2S35PTF5,Pediatric Surgery,"[['14.0', '14.0.348.0']]",skill
KS121VR64BNM0199PPCN,Pediatrics,"[['14.0', '14.0.340.0']]",skill
BGS96527F4CA1B6B89F2,Pediculosis,"[['14.0', '14.0.302.0']]",skill
ES8C4C46861801A8BFEE,Pedicure,"[['25.0', '25.0.572.0']]",skill
KS127ND68F148YJKV53H,Pedigree Analysis,"[['30.0', '30.0.620.0']]",skill
ESA367DF46BD404DA66D,Pedology,"[['30.0', '30.0.619.0']]",skill
KS127ND76KF61X834Q98,Peening,,skill
KS1203C6NR11FH9MPS71,Peer Review,"[['19.0', '19.0.510.0']]",skill
KSBFJJZ004CRBMIU8GAC,Peer Support,"[['14.0', '14.0.328.0']]",skill
KS126FS6Y04DXQVKBHY1,Peer To Peer Remote Copy,,skill
KS127HV79TKXNPC1DSQ2,Peer-To-Peer,"[['17.0', '17.0.406.0']]",skill
KS127NG748W1YXRRV07L,Peering (Computer Networking),"[['17.0', '17.0.421.0']]",skill
ESBCBB49ED18923B67DB,Pega Certified Business Architect,,skill
ES93CAB050F0C53D485C,Pega Certified Decisioning Consultant,,skill
ES40E210D4C123C455F4,Pega Certified Lead System Architect,,skill
ES1F07D3E54F8EFBF32F,Pega Certified Senior System Architect,,skill
ESE05C5E29A313001990,Pega Certified System Architect,,skill
ESF3D4604A60064649E7,Pega PRPC,"[['5.0', '5.0.154.0']]",skill
ES15007CEA25B8A2D7E6,Pega Robotics Software,"[['17.0', '17.0.435.0']]",skill
ES38ED1468BB5E39F95B,Pelco (Security System),"[['28.0', '28.0.593.0']]",skill
KS7G08X77H1BCRMQF8KM,Pelet Welding,"[['21.0', '21.0.542.0']]",skill
KS127NK5W2ZCK736DS5J,Pelletizing,,skill
KS1210760BYLCX958W5J,Pelvic Examination,"[['14.0', '14.0.309.0']]",skill
ES1158D7227EECF0909E,Pelvic Floor Rehabilitation,"[['14.0', '14.0.342.0']]",skill
ESB7BE6AF66A9F1AA89D,Pelvic Health,"[['14.0', '14.0.310.0']]",skill
BGS5FE11ED7A5FB2182B,Pelvic Surgery,"[['14.0', '14.0.348.0']]",skill
BGS1471B25A8F4FB3EC4,PenFed Policy,"[['13.0', '13.0.259.0']]",skill
KS120L66RV21DTVBSWX3,Penetration Testing,"[['17.0', '17.0.392.0']]",skill
ES6E1C392C2C46C0A335,Penology,"[['19.0', '19.0.504.0']]",skill
ES465E674798E5DA49D2,Pension Accounting,"[['13.0', '13.0.285.0']]",skill
KS127NP6PY9GM1BTM9V9,Pension Funds,"[['13.0', '13.0.281.0']]",skill
KS127NP6VTKKRDQV7C83,Pentaho Data Integration,"[['17.0', '17.0.416.0']]",skill
KSVL0AVE5YZ69GQNKHEZ,Pentium,,skill
ESBFE8BD405046C280C4,People Analytics,"[['16.0', '16.0.358.0']]",skill
KS127ML679N3X779PMBH,People Capability Maturity Model,,skill
ES71C18378814E6740D6,People Management,"[['5.0', '5.0.159.0']]",skill
KSL1KN8N0QBOUW5WSHIR,People Services,"[['16.0', '16.0.358.0']]",skill
KS127NR70MG93R5Z9Z6H,PeopleCode,"[['17.0', '17.0.456.0']]",skill
BGS94A809EDFE19DFB5C,PeopleSoft Accounting,"[['13.0', '13.0.256.0']]",skill
ES92FF4452E8ED8F6280,PeopleSoft Applications,"[['5.0', '5.0.158.0']]",skill
KS127NX6DGHK92DBKTQM,PeopleSoft Customer Relationship Management (CRM),"[['5.0', '5.0.546.0']]",skill
KS127NX6D3ZFMXW3JRNX,PeopleSoft Enterprise Contracts,"[['13.0', '13.0.256.0']]",skill
KS127P066Y11LCDCHV2V,PeopleSoft Enterprise Manufacturing Solution,"[['32.0', '32.0.638.0']]",skill
KS127NS6JNYDZDSZY1YK,PeopleSoft Enterprise Payables,"[['13.0', '13.0.256.0']]",skill
KS127P2685NMJXLC596R,PeopleSoft Enterprise Pension Administration,,skill
KS127P5623PXCS2LJVWF,PeopleSoft Enterprise PeopleTools,"[['5.0', '5.0.158.0']]",skill
KS127NT69NCQ82HNDQKX,PeopleSoft Enterprise Receivables,"[['13.0', '13.0.256.0']]",skill
KS127NY79HTK8B362Z38,PeopleSoft Financial Management,"[['13.0', '13.0.256.0']]",skill
KS127NX5Y3RG2T2DKNMJ,PeopleSoft Planning And Budgeting,,skill
KS127P26RD6P2B6KKW4Q,PeopleSoft Project Portfolio Management,"[['3.0', '3.0.115.0']]",skill
BGS91B2B19ED27ED7B29,Peopleclick,"[['16.0', '16.0.359.0']]",skill
KS127NS5W9YP1K0YS1W5,Peoplesoft 8,"[['5.0', '5.0.154.0']]",skill
BGS23329C7A1F40BEC97,Peoplesoft Administration,"[['17.0', '17.0.400.0']]",skill
KS127NT6TY8K7JXSTXY3,Peoplesoft Application Designer,"[['17.0', '17.0.476.0']]",skill
KS127NT75DX4XL4KCZ0N,Peoplesoft Application Engine,"[['16.0', '16.0.359.0']]",skill
KS127NV68TXBP1LPSL2N,Peoplesoft Asset Management,"[['13.0', '13.0.256.0']]",skill
KS127NV70H6Y1QRS45R8,Peoplesoft Benefits Administration,"[['16.0', '16.0.355.0']]",skill
KS127NV78N1C915ZMGNT,Peoplesoft Billing,"[['13.0', '13.0.256.0']]",skill
BGSC5DC46E88187898F7,Peoplesoft Campus Solutions,"[['9.0', '9.0.188.0']]",skill
KS127NX6RPQJSWQQ2NCK,Peoplesoft Demand Planning,,skill
KS127NY5ZDK6ZBM4MFSM,Peoplesoft Distribution,,skill
KS127NY6QWR0Q0MB44NY,Peoplesoft EProcurement,"[['32.0', '32.0.640.0']]",skill
KS127NY6M7M3G6WRM3DK,Peoplesoft Enterprise Performance Management,"[['5.0', '5.0.160.0']]",skill
KS127NY6RGF2WQGN0D1R,Peoplesoft Erecruit,,skill
KS127NY78SKF59LB6JD9,Peoplesoft Expenses,,skill
KS127NZ5X6TGTX8P6G57,Peoplesoft Human Resources,"[['16.0', '16.0.359.0']]",skill
BGSB74EC40114E6829F5,Peoplesoft Integration Broker,"[['17.0', '17.0.446.0']]",skill
BGSAB22E991E03FCCCE4,Peoplesoft Internet Architecture,"[['17.0', '17.0.400.0']]",skill
KS127P066CNRN9SK3D4Q,Peoplesoft Inventory,"[['32.0', '32.0.637.0']]",skill
KS127P16GM0ZGJWM2HZ2,Peoplesoft Order Management,"[['5.0', '5.0.158.0']]",skill
KS127P16YPR5KPP61BVR,Peoplesoft Payables,"[['13.0', '13.0.256.0']]",skill
KS127P268RWK0HTVC64D,Peoplesoft People Tools,"[['17.0', '17.0.409.0']]",skill
KS127P27230V09352CNH,Peoplesoft Purchasing,"[['13.0', '13.0.260.0']]",skill
KS127P27483BFRYFCQV1,Peoplesoft Query,"[['16.0', '16.0.359.0']]",skill
KS127P35Y1PNJ82F5JTS,Peoplesoft Resource Management,,skill
KS127P365Y7D1GDFSR1P,Peoplesoft Security,"[['17.0', '17.0.392.0']]",skill
KS127P36WVDKSXHQT5CG,Peoplesoft Training,"[['16.0', '16.0.359.0']]",skill
KS127P37229YT454S391,Peoplesoft Travel And Expense Management,"[['13.0', '13.0.256.0']]",skill
BGS6D4C5D4B300FEADD2,Peoplesoft Upgrade,"[['17.0', '17.0.409.0']]",skill
KS127P46VMG4K80Z30QK,Peoplesoft Vantive (Software),,skill
BGS2A9E69DE51C52121D,Peoplesoft nVision,"[['13.0', '13.0.271.0']]",skill
KS127686H5CK261BL688,Pepper Spray,"[['28.0', '28.0.592.0']]",skill
KS127P5792TZDMNGVF5V,Peptide Synthesis,"[['30.0', '30.0.617.0']]",skill
KS441S76QJ2GL8S966JC,Per-Pixel Lighting,,skill
KSJAD0SVNYTVY44H05ZQ,Perceptron,,skill
KS127P65Z6LQ57QQ41KT,Perceptual Mapping,"[['22.0', '22.0.549.0']]",skill
KS127P6652MVM660PRTT,Percolation Tests,"[['11.0', '11.0.228.0']]",skill
KS127P665VWXZSB0NXFV,Percoll,,skill
KS4428C69B6S88RYR1XH,Percona Xtrabackup (Software),"[['17.0', '17.0.375.0']]",skill
BGS1F3FB29FCDFD40B28,Percussion Instruments,"[['24.0', '24.0.569.0']]",skill
KS122DY6PR83TJDGPKRQ,Percutaneous Coronary Intervention,"[['14.0', '14.0.297.0']]",skill
KS127NG77QL75B1DPN02,Percutaneous Endoscopic Gastrostomy,"[['14.0', '14.0.309.0']]",skill
KS127ML6Y7M4F2V3RHSW,Percutaneous Nephrolithotomy,,skill
BGSCD1B993D63915FB25,Percutaneous Procedures,"[['14.0', '14.0.348.0']]",skill
KS122DG6LCN76R0HT411,Percutaneous Umbilical Cord Blood Sampling,,skill
KS125P16ZCFQL0WLL4DD,Percutaneous Vertebroplasty,"[['14.0', '14.0.336.0']]",skill
KS127P6730D0RR315SJ0,PerfectDisk,,skill
KSR2DZDIV2UK9Y7P3ER7,Perfmon,"[['17.0', '17.0.481.0']]",skill
KS127NH6RKLGC2ZWFDN7,Perforated Hardboard,,skill
KS127P86WSCDXYK8C6KW,Perforation,,skill
KS127P8753QN1MWPZPHM,Perforce,"[['17.0', '17.0.486.0']]",skill
KS127P8798Q169DNXBQF,Performance Analysis,"[['19.0', '19.0.510.0']]",skill
KSW7L6H0TV6XAX7TDO2R,Performance Analytics,"[['5.0', '5.0.160.0']]",skill
KS127P960D46JSCFNV0S,Performance Application Programming Interface,,skill
KS123HX69V95SC2NJZYZ,Performance Appraisal,"[['5.0', '5.0.160.0']]",skill
KS127P96XMY2F8PSWMW1,Performance Attribution,"[['13.0', '13.0.271.0']]",skill
